1232021-11-02 05:02:27,443 gpu device = 0
2021-11-02 07:40:51,972 train 700 5.138798e-01 87.905670 99.531919
2021-11-02 07:41:07,940 train 750 5.138127e-01 87.916112 99.540196
2021-11-02 07:41:17,780 train_acc 87.898000
2021-11-02 07:41:17,941 valid 000 1.105940e-01 95.238098 100.000000
2021-11-02 07:41:20,379 valid 050 2.453692e-01 91.783380 99.719888
2021-11-02 07:41:22,935 valid 100 2.750173e-01 90.994814 99.717115
2021-11-02 07:41:25,570 valid 150 2.890946e-01 90.823084 99.653106
2021-11-02 07:41:27,987 valid 200 2.917692e-01 90.807866 99.597252
2021-11-02 07:41:30,492 valid 250 2.914958e-01 90.817682 99.601594
2021-11-02 07:41:32,957 valid 300 2.880170e-01 90.887518 99.651954
2021-11-02 07:41:35,610 valid 350 2.838375e-01 90.896758 99.647266
2021-11-02 07:41:38,129 valid 400 2.836599e-01 90.844318 99.667498
2021-11-02 07:41:40,612 valid 450 2.834957e-01 90.814064 99.693802
2021-11-02 07:41:42,045 valid_acc 90.910000
2021-11-02 07:41:42,046 epoch 35 lr 1.817488e-02
2021-11-02 07:41:42,531 train 000 5.985436e-01 87.500000 100.000000
2021-11-02 07:41:58,483 train 050 4.813395e-01 88.388480 99.693627
2021-11-02 07:42:14,551 train 100 4.973370e-01 88.350866 99.504950
2021-11-02 07:42:30,524 train 150 4.844532e-01 88.752070 99.575745
2021-11-02 07:42:46,531 train 200 4.837503e-01 88.728234 99.564677
2021-11-02 07:43:02,476 train 250 4.835220e-01 88.670319 99.601594
2021-11-02 07:43:18,430 train 300 4.892041e-01 88.470723 99.605482
2021-11-02 07:43:34,406 train 350 4.972075e-01 88.363604 99.599359
2021-11-02 07:43:50,402 train 400 5.021075e-01 88.283198 99.594763
2021-11-02 07:44:06,357 train 450 5.020018e-01 88.251802 99.615438
2021-11-02 07:44:22,342 train 500 5.036064e-01 88.139346 99.607036
2021-11-02 07:44:38,204 train 550 5.065954e-01 88.101180 99.585980
2021-11-02 07:44:54,188 train 600 5.090629e-01 88.082363 99.586626
2021-11-02 07:45:10,016 train 650 5.100010e-01 88.035234 99.579973
2021-11-02 07:45:25,923 train 700 5.091117e-01 88.048324 99.574269
2021-11-02 07:45:41,923 train 750 5.127973e-01 87.970206 99.563083
2021-11-02 07:45:51,788 train_acc 87.970000
2021-11-02 07:45:51,937 valid 000 3.900785e-02 100.000000 100.000000
2021-11-02 07:45:54,378 valid 050 2.435275e-01 91.783380 100.000000
2021-11-02 07:45:57,000 valid 100 2.711078e-01 91.089109 99.717115
2021-11-02 07:45:59,466 valid 150 2.747646e-01 91.138442 99.684642
2021-11-02 07:46:01,963 valid 200 2.768255e-01 91.234305 99.715707
2021-11-02 07:46:04,483 valid 250 2.813938e-01 91.064314 99.734396
2021-11-02 07:46:06,954 valid 300 2.737983e-01 91.219744 99.762696
2021-11-02 07:46:09,468 valid 350 2.687710e-01 91.195225 99.769367
2021-11-02 07:46:11,989 valid 400 2.718908e-01 91.105569 99.774374
2021-11-02 07:46:14,516 valid 450 2.727335e-01 91.183613 99.778271
2021-11-02 07:46:15,860 valid_acc 91.180000
2021-11-02 07:46:15,861 epoch 36 lr 1.782224e-02
2021-11-02 07:46:16,385 train 000 4.351667e-01 87.500000 100.000000
2021-11-02 07:46:32,310 train 050 4.654879e-01 88.878676 99.846814
2021-11-02 07:46:48,284 train 100 4.728362e-01 88.907797 99.706064
2021-11-02 07:47:04,210 train 150 4.826084e-01 88.576159 99.617136
2021-11-02 07:47:20,058 train 200 4.864888e-01 88.533893 99.611318
2021-11-02 07:47:36,010 train 250 4.850046e-01 88.595618 99.614044
2021-11-02 07:47:51,831 train 300 4.924117e-01 88.278654 99.589909
2021-11-02 07:48:07,670 train 350 4.935158e-01 88.243412 99.599359
2021-11-02 07:48:23,684 train 400 4.940525e-01 88.252026 99.563591
2021-11-02 07:48:39,706 train 450 4.972207e-01 88.227550 99.556541
2021-11-02 07:48:55,730 train 500 4.990199e-01 88.204840 99.550898
2021-11-02 07:49:11,703 train 550 5.012355e-01 88.146552 99.534936
2021-11-02 07:49:27,617 train 600 5.033050e-01 88.105761 99.537230
2021-11-02 07:49:43,700 train 650 5.041321e-01 88.090438 99.539171
2021-11-02 07:49:59,730 train 700 5.020669e-01 88.130795 99.547521
2021-11-02 07:50:15,714 train 750 5.007595e-01 88.190746 99.550599
2021-11-02 07:50:25,510 train_acc 88.212000
2021-11-02 07:50:25,660 valid 000 1.328212e-01 90.476189 100.000000
2021-11-02 07:50:28,138 valid 050 2.734606e-01 90.849674 99.719888
2021-11-02 07:50:30,505 valid 100 2.791044e-01 90.994814 99.764262
2021-11-02 07:50:32,985 valid 150 2.908508e-01 91.169978 99.590035
2021-11-02 07:50:35,498 valid 200 2.951019e-01 90.997394 99.620943
2021-11-02 07:50:37,960 valid 250 2.944742e-01 90.912541 99.582622
2021-11-02 07:50:40,439 valid 300 2.825375e-01 91.124822 99.620313
2021-11-02 07:50:42,796 valid 350 2.778114e-01 91.195225 99.606566
2021-11-02 07:50:45,296 valid 400 2.796524e-01 91.093694 99.596248
2021-11-02 07:50:47,655 valid 450 2.807895e-01 91.088586 99.609334
2021-11-02 07:50:49,082 valid_acc 91.190000
2021-11-02 07:50:49,083 epoch 37 lr 1.746435e-02
2021-11-02 07:50:49,562 train 000 5.792829e-01 84.375000 100.000000
2021-11-02 07:51:05,486 train 050 5.000774e-01 87.867647 99.479167
2021-11-02 07:51:21,411 train 100 5.016364e-01 88.134282 99.535891
2021-11-02 07:51:37,296 train 150 4.889494e-01 88.441639 99.586093
2021-11-02 07:51:53,380 train 200 4.826598e-01 88.704913 99.580224
2021-11-02 07:52:09,379 train 250 4.869450e-01 88.639193 99.582918
2021-11-02 07:52:25,353 train 300 4.821997e-01 88.745847 99.589909
2021-11-02 07:52:41,198 train 350 4.859598e-01 88.621795 99.594907
2021-11-02 07:52:57,058 train 400 4.862106e-01 88.552057 99.610349
2021-11-02 07:53:13,024 train 450 4.910132e-01 88.452744 99.618902
2021-11-02 07:53:29,013 train 500 4.916774e-01 88.494885 99.619511
2021-11-02 07:53:45,009 train 550 4.897219e-01 88.540721 99.634188
2021-11-02 07:54:01,001 train 600 4.897940e-01 88.539933 99.625624
2021-11-02 07:54:17,036 train 650 4.915848e-01 88.500864 99.637577
2021-11-02 07:54:32,940 train 700 4.929428e-01 88.438392 99.652282
2021-11-02 07:54:48,914 train 750 4.944632e-01 88.400882 99.648385
2021-11-02 07:54:58,690 train_acc 88.370000
2021-11-02 07:54:58,853 valid 000 1.289016e-01 90.476189 100.000000
2021-11-02 07:55:01,282 valid 050 3.052176e-01 89.075630 99.906629
2021-11-02 07:55:03,761 valid 100 3.089859e-01 88.967468 99.858557
2021-11-02 07:55:06,186 valid 150 3.415901e-01 88.520971 99.621571
2021-11-02 07:55:08,653 valid 200 3.428747e-01 88.557214 99.644634
2021-11-02 07:55:11,105 valid 250 3.446783e-01 88.541074 99.620566
2021-11-02 07:55:13,535 valid 300 3.403831e-01 88.656858 99.636134
2021-11-02 07:55:16,076 valid 350 3.350584e-01 88.861755 99.674400
2021-11-02 07:55:18,443 valid 400 3.361906e-01 88.849305 99.679373
2021-11-02 07:55:20,911 valid 450 3.347540e-01 88.913525 99.641010
2021-11-02 07:55:22,203 valid_acc 89.060000
2021-11-02 07:55:22,205 epoch 38 lr 1.710156e-02
2021-11-02 07:55:22,674 train 000 4.435297e-01 85.937500 100.000000
2021-11-02 07:55:38,591 train 050 4.551981e-01 89.185049 99.601716
2021-11-02 07:55:54,527 train 100 4.579452e-01 89.155322 99.659653
2021-11-02 07:56:10,523 train 150 4.678564e-01 89.114238 99.637831
2021-11-02 07:56:26,486 train 200 4.767608e-01 88.805970 99.657960
2021-11-02 07:56:42,489 train 250 4.839891e-01 88.664094 99.670070
2021-11-02 07:56:58,427 train 300 4.801842e-01 88.771802 99.657392
2021-11-02 07:57:14,306 train 350 4.844204e-01 88.648504 99.634972
2021-11-02 07:57:30,345 train 400 4.861978e-01 88.544264 99.606453
2021-11-02 07:57:46,278 train 450 4.845940e-01 88.522034 99.605044
2021-11-02 07:58:02,203 train 500 4.834527e-01 88.522954 99.603917
2021-11-02 07:58:18,206 train 550 4.845929e-01 88.447142 99.617173
2021-11-02 07:58:34,208 train 600 4.825283e-01 88.558132 99.617824
2021-11-02 07:58:50,162 train 650 4.832972e-01 88.505664 99.606375
2021-11-02 07:59:06,172 train 700 4.849634e-01 88.456223 99.609932
2021-11-02 07:59:22,065 train 750 4.845017e-01 88.469541 99.617177
2021-11-02 07:59:31,923 train_acc 88.452000
2021-11-02 07:59:32,068 valid 000 1.038522e-01 95.238098 100.000000
2021-11-02 07:59:34,521 valid 050 2.520454e-01 91.129785 99.813259
2021-11-02 07:59:36,995 valid 100 2.421367e-01 92.032061 99.622820
2021-11-02 07:59:39,608 valid 150 2.588547e-01 91.548408 99.558499
2021-11-02 07:59:42,063 valid 200 2.635572e-01 91.329069 99.573561
2021-11-02 07:59:44,669 valid 250 2.601009e-01 91.443749 99.582622
2021-11-02 07:59:47,053 valid 300 2.535472e-01 91.504509 99.620313
2021-11-02 07:59:49,568 valid 350 2.491749e-01 91.547958 99.674400
2021-11-02 07:59:52,125 valid 400 2.503653e-01 91.509322 99.667498
2021-11-02 07:59:54,393 valid 450 2.505445e-01 91.489811 99.683244
2021-11-02 07:59:55,701 valid_acc 91.560000
2021-11-02 07:59:55,702 epoch 39 lr 1.673422e-02
2021-11-02 07:59:56,260 train 000 4.073007e-01 90.625000 100.000000
2021-11-02 08:00:12,197 train 050 4.867147e-01 88.388480 99.601716
2021-11-02 08:00:28,152 train 100 4.783788e-01 88.598391 99.690594
2021-11-02 08:00:43,895 train 150 4.667659e-01 88.752070 99.730960
2021-11-02 08:00:59,724 train 200 4.662390e-01 88.782649 99.704602
2021-11-02 08:01:15,674 train 250 4.707241e-01 88.688994 99.707420
2021-11-02 08:01:31,675 train 300 4.688186e-01 88.709510 99.740449
2021-11-02 08:01:47,637 train 350 4.701943e-01 88.652956 99.715100
2021-11-02 08:02:03,512 train 400 4.745450e-01 88.587126 99.703865
2021-11-02 08:02:19,555 train 450 4.802352e-01 88.511641 99.674335
2021-11-02 08:02:35,488 train 500 4.826016e-01 88.535429 99.656936
2021-11-02 08:02:51,469 train 550 4.825411e-01 88.603108 99.654038
2021-11-02 08:03:07,477 train 600 4.818916e-01 88.565932 99.646423
2021-11-02 08:03:23,597 train 650 4.829680e-01 88.529666 99.642377
2021-11-02 08:03:39,605 train 700 4.837522e-01 88.516405 99.650053
2021-11-02 08:03:55,482 train 750 4.831834e-01 88.496588 99.650466
2021-11-02 08:04:05,429 train_acc 88.454000
2021-11-02 08:04:05,566 valid 000 3.186896e-02 100.000000 100.000000
2021-11-02 08:04:08,060 valid 050 2.965444e-01 89.822595 99.906629
2021-11-02 08:04:10,611 valid 100 3.120490e-01 89.721829 99.622820
2021-11-02 08:04:13,164 valid 150 3.167571e-01 89.687795 99.621571
2021-11-02 08:04:15,576 valid 200 3.200216e-01 89.765458 99.597252
2021-11-02 08:04:18,185 valid 250 3.196824e-01 89.698349 99.601594
2021-11-02 08:04:20,656 valid 300 3.121710e-01 89.843379 99.651954
2021-11-02 08:04:23,064 valid 350 3.121973e-01 89.824990 99.674400
2021-11-02 08:04:25,594 valid 400 3.119080e-01 89.692436 99.691248
2021-11-02 08:04:28,075 valid 450 3.143695e-01 89.673741 99.704361
2021-11-02 08:04:29,596 valid_acc 89.710000
2021-11-02 08:04:29,597 epoch 40 lr 1.636271e-02
2021-11-02 08:04:30,086 train 000 5.203258e-01 85.937500 100.000000
2021-11-02 08:04:46,121 train 050 4.475701e-01 89.583333 99.540441
2021-11-02 08:05:02,071 train 100 4.507905e-01 89.480198 99.628713
2021-11-02 08:05:17,965 train 150 4.536057e-01 89.486755 99.606788
2021-11-02 08:05:34,005 train 200 4.596505e-01 89.148010 99.642413
2021-11-02 08:05:49,992 train 250 4.603181e-01 88.994024 99.645169
2021-11-02 08:06:05,964 train 300 4.631186e-01 88.839286 99.600291
2021-11-02 08:06:21,928 train 350 4.636823e-01 88.964566 99.599359
2021-11-02 08:06:37,911 train 400 4.682814e-01 88.972880 99.567488
2021-11-02 08:06:53,920 train 450 4.710828e-01 88.851164 99.570399
2021-11-02 08:07:09,943 train 500 4.699485e-01 88.894087 99.582086
2021-11-02 08:07:25,974 train 550 4.723865e-01 88.849819 99.591652
2021-11-02 08:07:41,870 train 600 4.737179e-01 88.781718 99.604825
2021-11-02 08:07:57,838 train 650 4.757531e-01 88.740879 99.601575
2021-11-02 08:08:13,746 train 700 4.759043e-01 88.799483 99.592101
2021-11-02 08:08:29,660 train 750 4.787944e-01 88.731691 99.588049
2021-11-02 08:08:39,554 train_acc 88.778000
2021-11-02 08:08:39,677 valid 000 9.071391e-02 95.238098 100.000000
2021-11-02 08:08:42,039 valid 050 2.465424e-01 91.876751 99.906629
2021-11-02 08:08:44,517 valid 100 2.711425e-01 91.607732 99.811410
2021-11-02 08:08:46,884 valid 150 2.778112e-01 91.548408 99.810785
2021-11-02 08:08:49,439 valid 200 2.805554e-01 91.305378 99.739398
2021-11-02 08:08:52,004 valid 250 2.811289e-01 91.291975 99.753368
2021-11-02 08:08:54,297 valid 300 2.729058e-01 91.409587 99.794336
2021-11-02 08:08:56,798 valid 350 2.719178e-01 91.358025 99.810067
2021-11-02 08:08:59,261 valid 400 2.707273e-01 91.366821 99.821874
2021-11-02 08:09:01,892 valid 450 2.721306e-01 91.151938 99.820505
2021-11-02 08:09:03,147 valid_acc 91.150000
2021-11-02 08:09:03,149 epoch 41 lr 1.598739e-02
2021-11-02 08:09:03,618 train 000 5.819416e-01 85.937500 100.000000
2021-11-02 08:09:19,681 train 050 4.335658e-01 90.134804 99.540441
2021-11-02 08:09:35,643 train 100 4.509300e-01 89.387376 99.597772
2021-11-02 08:09:51,691 train 150 4.497058e-01 89.259106 99.668874
2021-11-02 08:10:07,642 train 200 4.555570e-01 89.241294 99.673507
2021-11-02 08:10:23,577 train 250 4.590468e-01 89.118526 99.651394
2021-11-02 08:10:39,417 train 300 4.635038e-01 89.026163 99.641819
2021-11-02 08:10:55,306 train 350 4.657262e-01 89.026887 99.643875
2021-11-02 08:11:11,222 train 400 4.655516e-01 88.976777 99.657107
2021-11-02 08:11:27,246 train 450 4.670251e-01 89.003603 99.670870
2021-11-02 08:11:43,204 train 500 4.684160e-01 89.009481 99.653817
2021-11-02 08:11:59,125 train 550 4.668521e-01 89.068172 99.651202
2021-11-02 08:12:14,991 train 600 4.679011e-01 88.994904 99.649022
2021-11-02 08:12:30,886 train 650 4.694202e-01 88.944892 99.651978
2021-11-02 08:12:46,874 train 700 4.694856e-01 88.953281 99.641138
2021-11-02 08:13:02,861 train 750 4.710278e-01 88.902297 99.635902
2021-11-02 08:13:12,686 train_acc 88.944000
2021-11-02 08:13:12,819 valid 000 4.067578e-02 100.000000 100.000000
2021-11-02 08:13:15,267 valid 050 2.252513e-01 92.250234 99.813259
2021-11-02 08:13:17,809 valid 100 2.388980e-01 91.937765 99.811410
2021-11-02 08:13:20,306 valid 150 2.507912e-01 91.737622 99.747714
2021-11-02 08:13:22,825 valid 200 2.486479e-01 91.945037 99.692016
2021-11-02 08:13:25,178 valid 250 2.498140e-01 91.918042 99.658509
2021-11-02 08:13:27,693 valid 300 2.401674e-01 92.248062 99.699415
2021-11-02 08:13:30,098 valid 350 2.394055e-01 92.239859 99.715100
2021-11-02 08:13:32,581 valid 400 2.400927e-01 92.138701 99.714998
2021-11-02 08:13:35,111 valid 450 2.429920e-01 91.975504 99.736036
2021-11-02 08:13:36,401 valid_acc 91.990000
2021-11-02 08:13:36,403 epoch 42 lr 1.560862e-02
2021-11-02 08:13:36,888 train 000 2.732629e-01 95.312500 100.000000
2021-11-02 08:13:52,860 train 050 4.138509e-01 90.287990 99.662990
2021-11-02 08:14:08,773 train 100 4.179439e-01 90.238243 99.706064
2021-11-02 08:14:24,769 train 150 4.231503e-01 90.045530 99.751656
2021-11-02 08:14:40,748 train 200 4.316547e-01 89.948694 99.751244
2021-11-02 08:14:56,695 train 250 4.368162e-01 89.765936 99.732321
2021-11-02 08:15:12,651 train 300 4.438259e-01 89.534884 99.719684
2021-11-02 08:15:28,624 train 350 4.487503e-01 89.405271 99.679487
2021-11-02 08:15:44,578 train 400 4.501871e-01 89.362531 99.684383
2021-11-02 08:16:00,571 train 450 4.523599e-01 89.329268 99.691657
2021-11-02 08:16:16,556 train 500 4.565367e-01 89.249626 99.666292
2021-11-02 08:16:32,472 train 550 4.566957e-01 89.241152 99.671053
2021-11-02 08:16:48,472 train 600 4.553302e-01 89.288686 99.688020
2021-11-02 08:17:04,396 train 650 4.573392e-01 89.230511 99.692780
2021-11-02 08:17:20,340 train 700 4.592146e-01 89.198466 99.701320
2021-11-02 08:17:36,241 train 750 4.606500e-01 89.199817 99.696238
2021-11-02 08:17:46,020 train_acc 89.140000
2021-11-02 08:17:46,166 valid 000 3.436570e-02 100.000000 100.000000
2021-11-02 08:17:48,629 valid 050 2.215467e-01 91.970122 99.813259
2021-11-02 08:17:51,096 valid 100 2.223757e-01 92.503537 99.764262
2021-11-02 08:17:53,570 valid 150 2.389952e-01 92.179124 99.747714
2021-11-02 08:17:56,147 valid 200 2.398093e-01 92.063492 99.739398
2021-11-02 08:17:58,713 valid 250 2.413669e-01 91.918042 99.715424
2021-11-02 08:18:01,201 valid 300 2.295619e-01 92.184781 99.762696
2021-11-02 08:18:03,768 valid 350 2.252910e-01 92.375526 99.796500
2021-11-02 08:18:06,283 valid 400 2.240682e-01 92.364328 99.809999
2021-11-02 08:18:08,782 valid 450 2.253721e-01 92.302820 99.820505
2021-11-02 08:18:10,186 valid_acc 92.360000
2021-11-02 08:18:10,188 epoch 43 lr 1.522679e-02
2021-11-02 08:18:10,781 train 000 2.083436e-01 95.312500 100.000000
2021-11-02 08:18:26,634 train 050 4.115370e-01 90.410539 99.908088
2021-11-02 08:18:42,579 train 100 4.322539e-01 89.975248 99.798886
2021-11-02 08:18:58,571 train 150 4.389666e-01 89.683361 99.741308
2021-11-02 08:19:14,487 train 200 4.551978e-01 89.264614 99.735697
2021-11-02 08:19:30,407 train 250 4.554244e-01 89.267928 99.688745
2021-11-02 08:19:46,377 train 300 4.541791e-01 89.259759 99.719684
2021-11-02 08:20:02,315 train 350 4.559605e-01 89.267272 99.741809
2021-11-02 08:20:18,229 train 400 4.609090e-01 89.194981 99.723348
2021-11-02 08:20:34,218 train 450 4.591618e-01 89.232262 99.719374
2021-11-02 08:20:50,301 train 500 4.599464e-01 89.246507 99.706836
2021-11-02 08:21:06,167 train 550 4.579970e-01 89.295032 99.705082
2021-11-02 08:21:22,048 train 600 4.599796e-01 89.260087 99.706219
2021-11-02 08:21:38,042 train 650 4.613415e-01 89.204109 99.719182
2021-11-02 08:21:53,999 train 700 4.631281e-01 89.124911 99.710235
2021-11-02 08:22:09,956 train 750 4.632146e-01 89.147803 99.714963
2021-11-02 08:22:19,760 train_acc 89.164000
2021-11-02 08:22:19,934 valid 000 4.677300e-02 100.000000 100.000000
2021-11-02 08:22:22,489 valid 050 2.415970e-01 92.156863 99.906629
2021-11-02 08:22:24,811 valid 100 2.531058e-01 91.843470 99.858557
2021-11-02 08:22:27,278 valid 150 2.683041e-01 91.516872 99.621571
2021-11-02 08:22:29,732 valid 200 2.721790e-01 91.423834 99.597252
2021-11-02 08:22:32,261 valid 250 2.766146e-01 91.235060 99.582622
2021-11-02 08:22:34,858 valid 300 2.689692e-01 91.425408 99.620313
2021-11-02 08:22:37,343 valid 350 2.723694e-01 91.276625 99.633700
2021-11-02 08:22:39,912 valid 400 2.707719e-01 91.307446 99.655623
2021-11-02 08:22:42,290 valid 450 2.689292e-01 91.384226 99.683244
2021-11-02 08:22:43,696 valid_acc 91.440000
2021-11-02 08:22:43,697 epoch 44 lr 1.484227e-02
2021-11-02 08:22:44,156 train 000 4.463075e-01 85.937500 100.000000
2021-11-02 08:23:00,092 train 050 4.735298e-01 88.480392 99.785539
2021-11-02 08:23:16,096 train 100 4.580388e-01 88.969678 99.690594
2021-11-02 08:23:31,931 train 150 4.535130e-01 89.093543 99.699917
2021-11-02 08:23:47,847 train 200 4.459531e-01 89.404540 99.696828
2021-11-02 08:24:03,803 train 250 4.492031e-01 89.336404 99.676295
2021-11-02 08:24:19,684 train 300 4.571646e-01 89.150748 99.657392
2021-11-02 08:24:35,647 train 350 4.559445e-01 89.178241 99.657229
2021-11-02 08:24:51,485 train 400 4.581722e-01 89.117051 99.668797
2021-11-02 08:25:07,443 train 450 4.580518e-01 89.104074 99.695122
2021-11-02 08:25:23,255 train 500 4.590319e-01 89.096806 99.685005
2021-11-02 08:25:39,124 train 550 4.597999e-01 89.068172 99.690903
2021-11-02 08:25:54,991 train 600 4.568596e-01 89.156094 99.703619
2021-11-02 08:26:11,083 train 650 4.579730e-01 89.148906 99.699981
2021-11-02 08:26:27,061 train 700 4.582264e-01 89.160574 99.694633
2021-11-02 08:26:42,923 train 750 4.598147e-01 89.112433 99.683755
2021-11-02 08:26:52,820 train_acc 89.146000
2021-11-02 08:26:53,026 valid 000 1.276784e-02 100.000000 100.000000
2021-11-02 08:26:55,412 valid 050 2.189337e-01 92.810458 99.813259
2021-11-02 08:26:57,939 valid 100 2.340902e-01 92.314947 99.811410
2021-11-02 08:27:00,457 valid 150 2.448504e-01 92.368339 99.716178
2021-11-02 08:27:02,987 valid 200 2.504159e-01 91.968728 99.668325
2021-11-02 08:27:05,475 valid 250 2.440326e-01 92.069816 99.639537
2021-11-02 08:27:07,773 valid 300 2.332896e-01 92.453726 99.699415
2021-11-02 08:27:10,248 valid 350 2.308469e-01 92.443360 99.742233
2021-11-02 08:27:12,567 valid 400 2.301501e-01 92.364328 99.726873
2021-11-02 08:27:15,053 valid 450 2.321678e-01 92.302820 99.746595
2021-11-02 08:27:16,325 valid_acc 92.340000
2021-11-02 08:27:16,327 epoch 45 lr 1.445543e-02
2021-11-02 08:27:16,786 train 000 5.522842e-01 85.937500 100.000000
2021-11-02 08:27:32,828 train 050 4.462494e-01 89.491422 99.417892
2021-11-02 08:27:48,890 train 100 4.579849e-01 89.124381 99.582302
2021-11-02 08:28:04,874 train 150 4.519509e-01 89.445364 99.586093
2021-11-02 08:28:20,800 train 200 4.442508e-01 89.598881 99.611318
2021-11-02 08:28:36,814 train 250 4.427932e-01 89.566733 99.663845
2021-11-02 08:28:52,728 train 300 4.430643e-01 89.659468 99.683347
2021-11-02 08:29:08,803 train 350 4.401790e-01 89.770299 99.697293
2021-11-02 08:29:24,741 train 400 4.462254e-01 89.631390 99.680486
2021-11-02 08:29:40,737 train 450 4.443851e-01 89.634146 99.684728
2021-11-02 08:29:56,699 train 500 4.445938e-01 89.589571 99.685005
2021-11-02 08:30:12,732 train 550 4.464516e-01 89.493534 99.690903
2021-11-02 08:30:28,758 train 600 4.473685e-01 89.434276 99.698419
2021-11-02 08:30:44,692 train 650 4.478598e-01 89.403322 99.697581
2021-11-02 08:31:00,650 train 700 4.497412e-01 89.390157 99.683488
2021-11-02 08:31:16,618 train 750 4.513979e-01 89.328812 99.681674
2021-11-02 08:31:26,376 train_acc 89.340000
2021-11-02 08:31:26,509 valid 000 1.000563e-02 100.000000 100.000000
2021-11-02 08:31:28,981 valid 050 2.301057e-01 91.970122 99.813259
2021-11-02 08:31:31,470 valid 100 2.207978e-01 92.456389 99.669967
2021-11-02 08:31:33,903 valid 150 2.314818e-01 92.462946 99.653106
2021-11-02 08:31:36,226 valid 200 2.316393e-01 92.418859 99.668325
2021-11-02 08:31:38,684 valid 250 2.332463e-01 92.354392 99.639537
2021-11-02 08:31:41,148 valid 300 2.246660e-01 92.596109 99.667774
2021-11-02 08:31:43,696 valid 350 2.247082e-01 92.565460 99.701533
2021-11-02 08:31:46,264 valid 400 2.250636e-01 92.459328 99.714998
2021-11-02 08:31:48,683 valid 450 2.247362e-01 92.429522 99.736036
2021-11-02 08:31:50,142 valid_acc 92.520000
2021-11-02 08:31:50,144 epoch 46 lr 1.406667e-02
2021-11-02 08:31:50,585 train 000 3.945222e-01 93.750000 100.000000
2021-11-02 08:32:06,513 train 050 4.467506e-01 89.920343 99.693627
2021-11-02 08:32:22,380 train 100 4.553211e-01 89.542079 99.597772
2021-11-02 08:32:38,320 train 150 4.462838e-01 89.735099 99.617136
2021-11-02 08:32:54,285 train 200 4.459806e-01 89.622201 99.642413
2021-11-02 08:33:10,319 train 250 4.382450e-01 89.741036 99.707420
2021-11-02 08:33:26,376 train 300 4.360575e-01 89.768480 99.719684
2021-11-02 08:33:42,229 train 350 4.365790e-01 89.716880 99.715100
2021-11-02 08:33:58,120 train 400 4.352073e-01 89.740493 99.715555
2021-11-02 08:34:13,951 train 450 4.361012e-01 89.786585 99.729767
2021-11-02 08:34:30,007 train 500 4.359972e-01 89.792290 99.719311
2021-11-02 08:34:45,890 train 550 4.367464e-01 89.788453 99.705082
2021-11-02 08:35:01,870 train 600 4.365379e-01 89.777454 99.706219
2021-11-02 08:35:17,944 train 650 4.383208e-01 89.684140 99.707181
2021-11-02 08:35:33,884 train 700 4.392213e-01 89.668777 99.721380
2021-11-02 08:35:49,793 train 750 4.415350e-01 89.611768 99.721205
2021-11-02 08:35:59,572 train_acc 89.606000
2021-11-02 08:35:59,740 valid 000 3.877093e-02 100.000000 100.000000
2021-11-02 08:36:02,235 valid 050 2.454559e-01 92.250234 99.533147
2021-11-02 08:36:04,679 valid 100 2.381449e-01 92.173504 99.528524
2021-11-02 08:36:07,188 valid 150 2.448026e-01 92.305267 99.526963
2021-11-02 08:36:09,609 valid 200 2.388857e-01 92.324094 99.573561
2021-11-02 08:36:12,241 valid 250 2.384937e-01 92.012901 99.658509
2021-11-02 08:36:14,630 valid 300 2.361288e-01 92.010758 99.651954
2021-11-02 08:36:17,146 valid 350 2.338348e-01 92.022792 99.674400
2021-11-02 08:36:19,741 valid 400 2.349669e-01 91.924950 99.667498
2021-11-02 08:36:22,076 valid 450 2.349361e-01 91.933270 99.693802
2021-11-02 08:36:23,510 valid_acc 91.960000
2021-11-02 08:36:23,511 epoch 47 lr 1.367635e-02
2021-11-02 08:36:24,001 train 000 4.055712e-01 93.750000 100.000000
2021-11-02 08:36:40,022 train 050 4.207069e-01 90.287990 99.724265
2021-11-02 08:36:55,925 train 100 4.292958e-01 90.037129 99.690594
2021-11-02 08:37:11,953 train 150 4.336529e-01 89.879967 99.710265
2021-11-02 08:37:27,933 train 200 4.363308e-01 89.785448 99.727923
2021-11-02 08:37:44,044 train 250 4.337624e-01 90.021165 99.713645
2021-11-02 08:38:00,016 train 300 4.314971e-01 90.121470 99.693729
2021-11-02 08:38:16,075 train 350 4.378146e-01 90.010684 99.683939
2021-11-02 08:38:31,951 train 400 4.388937e-01 89.978180 99.688279
2021-11-02 08:38:47,963 train 450 4.392220e-01 89.925166 99.684728
2021-11-02 08:39:03,915 train 500 4.362353e-01 89.963822 99.703718
2021-11-02 08:39:19,908 train 550 4.349425e-01 89.964270 99.710753
2021-11-02 08:39:35,964 train 600 4.348920e-01 89.956843 99.714018
2021-11-02 08:39:51,948 train 650 4.349414e-01 89.921755 99.704781
2021-11-02 08:40:07,847 train 700 4.364860e-01 89.835949 99.701320
2021-11-02 08:40:23,712 train 750 4.390747e-01 89.786535 99.700399
2021-11-02 08:40:33,565 train_acc 89.832000
2021-11-02 08:40:33,730 valid 000 2.228660e-02 100.000000 100.000000
2021-11-02 08:40:36,113 valid 050 2.514686e-01 91.223156 99.626518
2021-11-02 08:40:38,722 valid 100 2.566937e-01 91.324847 99.575672
2021-11-02 08:40:41,243 valid 150 2.581455e-01 91.769158 99.621571
